z,ang,flow,time,delflow,Cy,Cx,Cz
222,-21.64838,0,1609855505,0.0,-0.04500696090252111,0.11339476826696608,0.3552
222,-21.5263,0,1609855557,0.0,-0.044765248922030716,0.11349040703490594,0.3552
222,-21.40448,0,1609855607,0.0,-0.044523849147367636,0.11358532852927111,0.3552
222,-21.28681,0,1609855658,0.0,-0.04429048193966513,0.11367652884193902,0.3552
222,-21.15979,0,1609855708,0.0,-0.044038361854604115,0.11377443774927191,0.3552
222,-21.02847,0,1609855758,0.0,-0.04377747922827463,0.11387507327074695,0.3552
222,-20.9112,0,1609855809,0.0,-0.043544314160769676,0.11396443613806981,0.3552
222,-20.79547,0,1609855859,0.0,-0.04331403219611278,0.1140521574320894,0.3552
222,-20.697,0,1609855909,0.0,-0.04311795535429871,0.11412642956854781,0.3552
222,-20.59303,0,1609855959,0.0,-0.042910788510347096,0.11420448427894704,0.3552
222,-20.49313,0,1609856010,0.0,-0.042711598282342625,0.1142791292063769,0.3552
222,-20.41999,0,1609856053,0.0,-0.0425656823490983,0.11433355887995292,0.3552
222,-20.32566,0,1609856103,0.0,-0.042377389509807656,0.11440348271942617,0.3552
222,-20.22697,0,1609856160,0.0,-0.04218027069773491,0.11447630656107755,0.3552
222,-20.13214,0,1609856211,0.0,-0.04199074376502349,0.1145459621202779,0.3552
222,-17.43738,0,1609856261,0.0,-0.036558920019660414,0.11639349366264454,0.3552
222,-17.58816,0,1609856311,0.0,-0.03686509505899857,0.1162968820144848,0.3552
222,-17.64775,0,1609856362,0.0,-0.03698602870597444,0.11625847788682267,0.3552
222,-17.6799,0,1609856403,0.0,-0.03705125822695431,0.1162377058608761,0.3552
222,-17.6499,0,1609856453,0.0,-0.03699039123036185,0.11625708991981852,0.3552
222,-17.58393,0,1609856503,0.0,-0.03685650905893093,0.11629960335267246,0.3552
222,-17.51501,0,1609856555,0.0,-0.036716587854482285,0.11634385319527664,0.3552
222,-17.44299,0,1609856606,0.0,-0.03657031627717181,0.11638991351224393,0.3552
222,-17.36627,0,1609856656,0.0,-0.03641443551257803,0.11643877741671928,0.3552
222,-17.30114,0,1609856707,0.0,-0.036282052220419386,0.11648009566734893,0.3552
222,-17.21779,0,1609856757,0.0,-0.03611256657478002,0.11653275305845168,0.3552
222,-17.14481,0,1609856808,0.0,-0.03596410474111481,0.11657865658074004,0.3552
222,-17.07207,0,1609856858,0.0,-0.035816073073395814,0.11662422093888204,0.3552
222,-16.97851,0,1609856908,0.0,-0.03562558621225166,0.11668255056791235,0.3552
222,-16.90924,0,1609856959,0.0,-0.03548449222347727,0.11672553624482511,0.3552
222,-16.82795,0,1609857009,0.0,-0.035318848924869604,0.11677576336989726,0.3552
222,-16.76163,0,1609857060,0.0,-0.0351836570730694,0.11681656678298953,0.3552
222,-16.68698,0,1609857111,0.0,-0.03503142831714608,0.11686230799560933,0.3552
222,-16.62585,0,1609857162,0.0,-0.03490672569538136,0.1168996171988061,0.3552
222,-16.57229,0,1609857203,0.0,-0.03479743289074704,0.11693219686730408,0.3552
222,-14.09836,0,1609857253,0.0,-0.02971764457952527,0.11832523653323077,0.3552
222,-14.33182,0,1609857303,0.0,-0.030199529961515204,0.11820316573638603,0.3552
222,-14.42888,0,1609857354,0.0,-0.030399724655696913,0.11815183765332561,0.3552
222,-14.45726,0,1609857411,0.0,-0.030458244417097234,0.11813676543323998,0.3552
222,-14.40976,0,1609857462,0.0,-0.030360294874034594,0.11816197567390987,0.3552
222,-14.39008,0,1609857503,0.0,-0.03031970671433813,0.1181723968816598,0.3552
222,-14.3608,0,1609857554,0.0,-0.030259312833727427,0.11818787580302227,0.3552
222,-14.31213,0,1609857604,0.0,-0.030158907031153034,0.11821353698577108,0.3552
222,-14.28908,0,1609857654,0.0,-0.03011134747600572,0.11822566029918904,0.3552
222,-14.22349,0,1609857705,0.0,-0.02997598759636086,0.11826005313554877,0.3552
222,-14.16821,0,1609857755,0.0,-0.02986187423294517,0.11828891946118945,0.3552
222,-14.11874,0,1609857806,0.0,-0.029759730760683747,0.11831465853837221,0.3552
222,-14.05782,0,1609857856,0.0,-0.02963391535993766,0.11834623382448657,0.3552
222,-13.99254,0,1609857906,0.0,-0.02949905826267033,0.11837992043254456,0.3552
222,-13.92788,0,1609857957,0.0,-0.02936544422723082,0.11841313561145737,0.3552
222,-13.85401,0,1609858007,0.0,-0.029212752801401884,0.11845089731092874,0.3552
222,-13.78261,0,1609858057,0.0,-0.02906512078434157,0.11848720924130011,0.3552
222,-13.71094,0,1609858109,0.0,-0.028916885102874962,0.1185234734385857,0.3552
222,-13.63853,0,1609858160,0.0,-0.028767072924561512,0.11855992373206453,0.3552
222,-13.56284,0,1609858210,0.0,-0.028610425501386465,0.11859782271454065,0.3552
222,-11.21103,0,1609858261,0.0,-0.02371962931622352,0.11967196490866584,0.3552
222,-11.50818,0,1609858311,0.0,-0.02433995577353295,0.11954734021693021,0.3552
222,-11.53254,0,1609858361,0.0,-0.024390780582983655,0.11953698098309472,0.3552
222,-11.54821,0,1609858412,0.0,-0.024423472209130628,0.11953030580254459,0.3552
222,-11.50797,0,1609858462,0.0,-0.02433951760948272,0.11954742942672451,0.3552
222,-11.47231,0,1609858503,0.0,-0.024265108443698478,0.1195625548079981,0.3552
222,-11.43531,0,1609858553,0.0,-0.024187893260522786,0.11957819960016774,0.3552
222,-11.36973,0,1609858611,0.0,-0.024051009802787876,0.11960580641200577,0.3552
222,-11.32247,0,1609858653,0.0,-0.023952345667365527,0.11962560401950344,0.3552
